TIC 500, version 3.230, S/N 831
, , , , W, W, V, V, V, K, , , , ,
4K, 1K, Cryostat, ENTROPY, HOben, HUnten, R1, R2, AIO3, AIO4, DIO, Relays, V1, V2, V3
03.08.2016 05:21:23,1.005910, 0.823892, 127016.0, 3841.785, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.48437, 0.000000
03.08.2016 05:21:33,1.005908, 0.823927, 127009.0, 3831.339, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 13.67187, 0.000000
03.08.2016 05:21:43,1.005906, 0.823961, 126973.4, 3834.161, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -6.250000, 0.000000
03.08.2016 05:21:54,1.005903, 0.823997, 126964.6, 3844.428, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 12.10937, 0.000000
03.08.2016 05:22:03,1.005902, 0.824028, 126917.5, 3836.403, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -3.515625, 0.000000
03.08.2016 05:22:13,1.005900, 0.824062, 126948.3, 3846.875, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, 17.96875, 0.000000
03.08.2016 05:22:23,1.005899, 0.824097, 126960.1, 3843.922, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.468750, 0.000000
03.08.2016 05:22:33,1.005897, 0.824131, 126973.8, 3843.525, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -8.984375, 0.000000
03.08.2016 05:22:43,1.005895, 0.824164, 126977.3, 3847.885, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 4.296875, 0.000000
03.08.2016 05:22:53,1.005893, 0.824198, 126968.5, 3842.935, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -19.14062, 0.000000
03.08.2016 05:23:03,1.005891, 0.824232, 126964.7, 3849.917, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -13.28125, 0.000000
03.08.2016 05:23:13,1.005889, 0.824266, 126931.4, 3832.557, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -3.906250, 0.000000
03.08.2016 05:23:23,1.005887, 0.824300, 126948.5, 3851.555, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.171875, 0.000000
03.08.2016 05:23:33,1.005885, 0.824334, 126987.0, 3848.432, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.01562, 0.000000
03.08.2016 05:23:43,1.005884, 0.824368, 127005.5, 3847.154, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 4.296875, 0.000000
03.08.2016 05:23:53,1.005882, 0.824402, 127006.3, 3850.478, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -17.18750, 0.000000
03.08.2016 05:24:03,1.005880, 0.824436, 126937.7, 3847.156, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, -21.09375, 0.000000
03.08.2016 05:24:13,1.005877, 0.824468, 126925.6, 3843.547, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.421875, 0.000000
03.08.2016 05:24:23,1.005876, 0.824504, 126991.0, 3837.833, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.84375, 0.000000
03.08.2016 05:24:33,1.005874, 0.824538, 126996.0, 3846.273, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 16.40625, 0.000000
03.08.2016 05:24:43,1.005873, 0.824572, 126943.7, 3850.390, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.812500, 0.000000
03.08.2016 05:24:53,1.005871, 0.824606, 126967.4, 3842.244, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -6.250000, 0.000000
03.08.2016 05:25:03,1.005869, 0.824639, 127055.2, 3846.204, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, 7.421875, 0.000000
03.08.2016 05:25:13,1.005867, 0.824673, 126999.4, 3841.973, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 3.906250, 0.000000
03.08.2016 05:25:23,1.005866, 0.824707, 127119.0, 3839.795, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 4.296875, 0.000000
03.08.2016 05:25:33,1.005863, 0.824741, 127038.0, 3850.561, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -12.10937, 0.000000
03.08.2016 05:25:43,1.005861, 0.824775, 127002.8, 3841.085, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 17.96875, 0.000000
03.08.2016 05:25:53,1.005859, 0.824808, 126973.5, 3840.668, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -28.12500, 0.000000
03.08.2016 05:26:03,1.005858, 0.824843, 126982.0, 3821.748, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -19.92187, 0.000000
03.08.2016 05:26:13,1.005856, 0.824876, 126972.3, 3826.193, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.171875, 0.000000
03.08.2016 05:26:23,1.005854, 0.824910, 127068.7, 3838.223, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 37.50000, 0.000000
03.08.2016 05:26:33,1.005851, 0.824943, 127006.4, 3840.052, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.812500, 0.000000
03.08.2016 05:26:43,1.005851, 0.824979, 126898.3, 3842.636, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -17.57812, 0.000000
03.08.2016 05:26:53,1.005849, 0.825012, 127010.9, 3833.148, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, 19.14062, 0.000000
03.08.2016 05:27:03,1.005847, 0.825046, 127037.0, 3857.449, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -0.390625, 0.000000
03.08.2016 05:27:13,1.005845, 0.825080, 127014.8, 3849.406, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -0.781250, 0.000000
03.08.2016 05:27:23,1.005843, 0.825113, 126985.3, 3843.501, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -17.96875, 0.000000
03.08.2016 05:27:33,1.005841, 0.825148, 126997.6, 3844.285, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 11.32812, 0.000000
03.08.2016 05:27:43,1.005838, 0.825181, 126961.8, 3840.505, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.171875, 0.000000
03.08.2016 05:27:53,1.005833, 0.825213, 127063.3, 3834.270, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 13.28125, 0.000000
03.08.2016 05:28:03,1.005835, 0.825247, 126966.7, 3837.772, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 11.71875, 0.000000
03.08.2016 05:28:13,1.005833, 0.825282, 127031.1, 3823.245, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -25.00000, 0.000000
03.08.2016 05:28:23,1.005832, 0.825317, 126979.8, 3832.209, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.171875, 0.000000
03.08.2016 05:28:33,1.005829, 0.825350, 126976.4, 3837.604, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.01562, 0.000000
03.08.2016 05:28:43,1.005828, 0.825384, 126956.0, 3845.655, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -11.32812, 0.000000
03.08.2016 05:28:53,1.005825, 0.825419, 127026.2, 3841.244, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 24.60937, 0.000000
03.08.2016 05:29:03,1.005823, 0.825452, 126977.2, 3837.332, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, 3.125000, 0.000000
03.08.2016 05:29:13,1.005822, 0.825484, 126920.3, 3831.277, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -30.07812, 0.000000
03.08.2016 05:29:23,1.005820, 0.825519, 126989.1, 3828.745, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 0.000000, 0.000000
03.08.2016 05:29:33,1.005819, 0.825554, 126990.4, 3826.864, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 0.000000, 0.000000
03.08.2016 05:29:43,1.005816, 0.825587, 127060.3, 3846.643, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.171875, 0.000000
03.08.2016 05:29:53,1.005815, 0.825621, 127021.9, 3849.300, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.562500, 0.000000
03.08.2016 05:30:03,1.005813, 0.825655, 127002.1, 3838.351, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 16.40625, 0.000000
03.08.2016 05:30:13,1.005811, 0.825689, 126953.6, 3849.324, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -14.84375, 0.000000
03.08.2016 05:30:23,1.005809, 0.825722, 127003.6, 3842.256, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 23.04687, 0.000000
03.08.2016 05:30:33,1.005807, 0.825756, 126970.1, 3840.502, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 17.96875, 0.000000
03.08.2016 05:30:43,1.005805, 0.825790, 126990.4, 3835.796, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -7.812500, 0.000000
03.08.2016 05:30:53,1.005804, 0.825824, 126978.5, 3841.697, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.031250, 0.000000
03.08.2016 05:31:03,1.005802, 0.825857, 127028.0, 3836.740, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -23.43750, 0.000000
03.08.2016 05:31:13,1.005800, 0.825891, 127089.4, 3833.035, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 25.39062, 0.000000
03.08.2016 05:31:24,1.005798, 0.825928, 126988.6, 3836.076, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 18.75000, 0.000000
03.08.2016 05:31:33,1.005795, 0.825958, 127010.7, 3834.215, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 17.18750, 0.000000
03.08.2016 05:31:43,1.005794, 0.825992, 126962.9, 3828.069, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -11.32812, 0.000000
03.08.2016 05:31:53,1.005792, 0.826027, 127002.9, 3834.860, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -8.593750, 0.000000
03.08.2016 05:32:03,1.005791, 0.826060, 126986.2, 3833.270, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.93750, 0.000000
03.08.2016 05:32:13,1.005789, 0.826093, 126991.5, 3825.870, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.859375, 0.000000
03.08.2016 05:32:23,1.005787, 0.826127, 127039.8, 3834.225, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 18.75000, 0.000000
03.08.2016 05:32:33,1.005785, 0.826161, 127017.6, 3833.075, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 19.92187, 0.000000
03.08.2016 05:32:43,1.005783, 0.826194, 126996.8, 3829.310, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -17.57812, 0.000000
03.08.2016 05:32:53,1.005782, 0.826228, 127003.5, 3841.949, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, -23.82812, 0.000000
03.08.2016 05:33:03,1.005780, 0.826262, 127004.1, 3826.636, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.15625, 0.000000
03.08.2016 05:33:14,1.005777, 0.826299, 127072.6, 3835.343, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 23.43750, 0.000000
03.08.2016 05:33:23,1.005776, 0.826330, 127017.8, 3842.926, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.06250, 0.000000
03.08.2016 05:33:33,1.005774, 0.826363, 126952.1, 3839.311, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -21.87500, 0.000000
03.08.2016 05:33:43,1.005772, 0.826397, 127046.6, 3818.119, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 11.32812, 0.000000
03.08.2016 05:33:53,1.005770, 0.826430, 127017.4, 3835.334, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -11.32812, 0.000000
03.08.2016 05:34:03,1.005768, 0.826464, 127032.4, 3838.076, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.171875, 0.000000
03.08.2016 05:34:13,1.005766, 0.826498, 126969.0, 3840.092, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -25.78125, 0.000000
03.08.2016 05:34:24,1.005765, 0.826536, 127028.9, 3836.016, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 20.70312, 0.000000
03.08.2016 05:34:33,1.005764, 0.826566, 127139.5, 3838.144, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 38.67187, 0.000000
03.08.2016 05:34:43,1.005761, 0.826599, 127053.6, 3829.138, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -11.71875, 0.000000
03.08.2016 05:34:53,1.005759, 0.826633, 127078.7, 3829.293, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 11.71875, 0.000000
03.08.2016 05:35:03,1.005757, 0.826667, 127005.0, 3850.351, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.84375, 0.000000
03.08.2016 05:35:13,1.005756, 0.826701, 127006.4, 3839.770, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.15625, 0.000000
03.08.2016 05:35:23,1.005754, 0.826734, 127029.8, 3847.979, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.84375, 0.000000
03.08.2016 05:35:33,1.005751, 0.826767, 127007.8, 3839.514, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, -20.31250, 0.000000
03.08.2016 05:35:43,1.005750, 0.826801, 126988.9, 3837.036, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -37.10937, 0.000000
03.08.2016 05:35:53,1.005747, 0.826834, 126969.6, 3852.945, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -7.031250, 0.000000
03.08.2016 05:36:04,1.005745, 0.826872, 126990.0, 3842.647, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 23.82812, 0.000000
03.08.2016 05:36:13,1.005743, 0.826902, 127006.7, 3837.037, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -15.23437, 0.000000
03.08.2016 05:36:23,1.005742, 0.826935, 127000.8, 3832.875, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 6.640625, 0.000000
03.08.2016 05:36:33,1.005739, 0.826969, 126998.4, 3834.380, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.562500, 0.000000
03.08.2016 05:36:43,1.005739, 0.827003, 127015.1, 3835.804, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 8.203125, 0.000000
03.08.2016 05:36:53,1.005736, 0.827036, 126970.9, 3842.653, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -6.640625, 0.000000
03.08.2016 05:37:03,1.005734, 0.827069, 126985.3, 3853.650, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -23.82812, 0.000000
03.08.2016 05:37:13,1.005733, 0.827104, 127043.8, 3844.567, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -0.781250, 0.000000
03.08.2016 05:37:23,1.005729, 0.827136, 126920.3, 3858.448, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -44.92187, 0.000000
03.08.2016 05:37:33,1.005728, 0.827170, 126955.9, 3842.732, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -5.468750, 0.000000
03.08.2016 05:37:43,1.005726, 0.827204, 126992.2, 3836.930, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.953125, 0.000000
03.08.2016 05:37:53,1.005725, 0.827238, 127034.2, 3829.831, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 12.10937, 0.000000
03.08.2016 05:38:03,1.005723, 0.827272, 127024.6, 3836.518, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, 1.953125, 0.000000
03.08.2016 05:38:13,1.005721, 0.827304, 127029.8, 3843.800, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.06250, 0.000000
03.08.2016 05:38:23,1.005719, 0.827339, 127074.9, 3845.795, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.562500, 0.000000
03.08.2016 05:38:33,1.005717, 0.827372, 127118.2, 3842.832, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 20.70312, 0.000000
03.08.2016 05:38:43,1.005715, 0.827405, 127061.3, 3835.296, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 19.14062, 0.000000
03.08.2016 05:38:54,1.005713, 0.827442, 127033.8, 3847.089, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.953125, 0.000000
03.08.2016 05:39:03,1.005711, 0.827472, 127030.0, 3834.704, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 15.62500, 0.000000
03.08.2016 05:39:13,1.005709, 0.827506, 126941.1, 3839.084, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.40625, 0.000000
03.08.2016 05:39:23,1.005708, 0.827539, 126967.6, 3836.017, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 2.343750, 0.000000
03.08.2016 05:39:33,1.005706, 0.827573, 126971.6, 3830.648, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -17.18750, 0.000000
03.08.2016 05:39:43,1.005704, 0.827607, 127015.9, 3835.053, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -20.70312, 0.000000
03.08.2016 05:39:53,1.005703, 0.827640, 126997.7, 3825.383, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -2.734375, 0.000000
03.08.2016 05:40:03,1.005701, 0.827674, 127038.0, 3829.881, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -9.375000, 0.000000
03.08.2016 05:40:13,1.005699, 0.827707, 126988.4, 3834.263, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.468750, 0.000000
03.08.2016 05:40:23,1.005697, 0.827741, 127042.9, 3838.413, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.859375, 0.000000
03.08.2016 05:40:33,1.005694, 0.827774, 127022.2, 3848.384, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -9.765625, 0.000000
03.08.2016 05:40:44,1.005693, 0.827812, 127002.3, 3842.334, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 3.515625, 0.000000
03.08.2016 05:40:53,1.005691, 0.827842, 127071.9, 3843.045, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -14.84375, 0.000000
03.08.2016 05:41:03,1.005689, 0.827875, 127044.2, 3848.703, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.171875, 0.000000
03.08.2016 05:41:13,1.005688, 0.827909, 127045.6, 3844.346, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.421875, 0.000000
03.08.2016 05:41:23,1.005686, 0.827944, 127104.3, 3843.581, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.15625, 0.000000
03.08.2016 05:41:33,1.005684, 0.827975, 127119.2, 3844.957, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 8.593750, 0.000000
03.08.2016 05:41:43,1.005682, 0.828010, 127074.9, 3853.183, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 2.734375, 0.000000
03.08.2016 05:41:53,1.005680, 0.828042, 126988.4, 3856.506, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.562500, 0.000000
03.08.2016 05:42:03,1.005679, 0.828077, 127039.1, 3837.297, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 20.70312, 0.000000
03.08.2016 05:42:13,1.005677, 0.828110, 127080.8, 3840.461, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 3.515625, 0.000000
03.08.2016 05:42:23,1.005675, 0.828143, 127010.0, 3834.489, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.953125, 0.000000
03.08.2016 05:42:34,1.005672, 0.828177, 127103.4, 3843.135, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.54687, 0.000000
03.08.2016 05:42:43,1.005671, 0.828211, 127014.4, 3843.851, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, -9.765625, 0.000000
03.08.2016 05:42:53,1.005669, 0.828243, 127001.8, 3842.472, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -20.31250, 0.000000
03.08.2016 05:43:03,1.005667, 0.828277, 127023.8, 3857.690, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -14.06250, 0.000000
03.08.2016 05:43:13,1.005665, 0.828311, 126977.1, 3850.892, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -28.51562, 0.000000
03.08.2016 05:43:23,1.005663, 0.828344, 127009.7, 3852.403, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -15.23437, 0.000000
03.08.2016 05:43:33,1.005661, 0.828377, 126989.5, 3847.774, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -11.71875, 0.000000
03.08.2016 05:43:43,1.005659, 0.828410, 126985.4, 3849.329, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -14.45312, 0.000000
03.08.2016 05:43:53,1.005658, 0.828445, 127045.9, 3848.962, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.562500, 0.000000
03.08.2016 05:44:03,1.005656, 0.828477, 127086.2, 3849.792, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 17.18750, 0.000000
03.08.2016 05:44:14,1.005654, 0.828514, 127046.2, 3837.596, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 16.79687, 0.000000
03.08.2016 05:44:23,1.005652, 0.828544, 126982.2, 3830.344, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.953125, 0.000000
03.08.2016 05:44:33,1.005650, 0.828577, 127075.8, 3828.605, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.54687, 0.000000
03.08.2016 05:44:43,1.005648, 0.828611, 127093.8, 3832.893, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 25.78125, 0.000000
03.08.2016 05:44:53,1.005647, 0.828645, 127131.3, 3831.585, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.87500, 0.000000
03.08.2016 05:45:03,1.005645, 0.828678, 127003.1, 3848.825, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -3.125000, 0.000000
03.08.2016 05:45:13,1.005643, 0.828712, 127039.3, 3858.953, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 13.28125, 0.000000
